41117-2016-00093,코리아 공인중개사사무소,경기도 수원시 영통구 영통로 519 (영통동),최재일
41117-2016-00092,광교에듀타운 공인중개사사무소,경기도 수원시 영통구 월드컵로150번길 20 ::: 104호(원천동:::아주프라자),김수철
41117-2016-00091,영통역 공인중개사사무소,경기도 수원시 영통구 반달로7번길 30 ::: 106호(영통동:::르네상스시티프라자),김영준
41117-2016-00075,천동경매부동산중개사무소,경기도 수원시 영통구 중부대로 324 ::: 3층 일부(매탄동::: KT동수원지사),이미애
41117-2016-00064,월드 공인중개사사무소,경기도 수원시 영통구 삼성로 274 ::: 상가 121호(원천동:::수원팩토리월드),조경숙
41117-2016-00060,마스터공인중개사사무소,경기도 수원시 영통구 신원로294번길 21 :::101호(원천동),김범식
41117-2016-00054,황토공인중개사사무소,경기도 수원시 영통구 신원로247번길 22 (매탄동),나재훈
41117-2016-00050,매탄 공인중개사사무소,경기도 수원시 영통구 산남로 106 ::: 102호(매탄동),정경빈
41117-2016-00031,해피 공인중개사사무소,경기도 수원시 영통구 동수원로 526 (매탄동),최병묵
41117-2016-00030,바른법률경매공인중개사사무소,경기도 수원시 영통구 광교중앙로248번길 40 ::: 408호(하동),박창훈
41117-2016-00028,라온법률경매공인중개사사무소,경기도 수원시 영통구 광교중앙로 234 ::: 502호(하동),김동국
41117-2015-00188,대박공인중개사사무소,경기도 수원시 영통구 동수원로514번길 19 (매탄동),박찬규
41117-2015-00172,풍림공인중개사사무소,경기도 수원시 영통구 봉영로1482번길 29 102호(영통동),김병국
41117-2015-00153,수지합동 공인중개사사무소,경기도 수원시 영통구 인계로220번길 16 :::1층(매탄동),이순자
41117-2015-00129,해송종합부동산중개사무소,경기도 수원시 영통구 법조로 38 1층 6호 (하동),최민정
41117-2015-00085,수지 공인중개사사무소,경기도 수원시 영통구 인계로220번길 16 (매탄동),최병수
41117-2015-00054,OK 공인중개사사무소,경기도 수원시 영통구 매영로415번길 42-20 :::1층(영통동),양용집
41117-2015-00048,좋은집부동산 공인중개사사무소,경기도 수원시 영통구 덕영대로1499번길 50 :::1층 101호(망포동),손병식
41117-2015-00031,경동해피리움공인중개사사무소,경기도 수원시 영통구 에듀타운로 108 :::115호(이의동:::경동해피리움),이미정
41117-2015-00029,에듀타운경매공인중개사사무소,경기도 수원시 영통구 월드컵로150번길 20 :::104호(원천동:::아주프라자),문상혁
41117-2015-00015,향기로운집공인중개사사무소,경기도 수원시 영통구 영통로323번길 12 :::상가101호(매탄동:::명성타운),박명자
41115-2024-00075,선진공인중개사사무소,경기도 수원시 팔달구 인계로138번길 9 ::: 2층일부(인계동),이창신
41115-2024-00072,더원부동산공인중개사사무소,경기도 수원시 팔달구 중부대로207번길 13 ::: 2층(우만동),허성혁
41115-2024-00071,효원공인중개사사무소,경기도 수원시 팔달구 정조로 685 ::: 1층(매교동),오원석
41115-2024-00070,박노홍공인중개사사무소,경기도 수원시 팔달구 덕영대로697번길 70 ::: 508호(화서동),박노홍
41115-2024-00065,굿애플공인중개사사무소,경기도 수원시 팔달구 효원로 278 업무시설602호(인계동),안소연
41115-2024-00064,수원엠공인중개사사무소,경기도 수원시 팔달구 권선로741번길 27 ::: 202호일부(인계동),이원상
41115-2024-00063,원합동공인중개사사무소,경기도 수원시 팔달구 권광로 208 ::: 110호(인계동),김지영
41115-2024-00061,알찬공인중개사사무소,경기도 수원시 팔달구 아주로47번길 32 604호 (우만동::: 플러스빌오피스텔),유혜정
41115-2024-00059,수원상가전문부동산공인중개사사무소,경기도 수원시 팔달구 인계로124번길 27-10 509호(인계동::: 엘리시아IT타워),여승호
41115-2024-00057,포돌이부동산공인중개사사무소,경기도 수원시 팔달구 팔달로 63 101호,김상우
41115-2024-00055,수원다나와공인중개사사무소,경기도 수원시 팔달구 효원로235번길 46-2 ::: 202호(인계동),김태윤
41115-2024-00054,매교알짜공인중개사사무소,경기도 수원시 팔달구 정조로 651 ::: 131호(매교동),심명자
41115-2024-00053,김도연공인중개사사무소,경기도 수원시 팔달구 정조로 651 ::: 매교상가 제1동 120호(매교동),김도연
41115-2024-00052,수원역공인중개사사무소,경기도 수원시 팔달구 매산로 13 ::: 2층(매산로1가),최요나
41115-2024-00051,합동우리마을공인중개사사무소,경기도 수원시 팔달구 팔달로 59 ::: 코압빌딩 B103호(고등동),안인숙
41115-2024-00050,넘버원부동산공인중개사사무소,경기도 수원시 팔달구 정조로 675 101호(매교동),김동혁
41115-2024-00048,공일공부동산공인중개사사무소,경기도 수원시 팔달구 경수대로507번길 12-4 201호일부,이선화
41115-2024-00047,말콤엘리시아공인중개사사무소,경기도 수원시 팔달구 경수대로466번길 33 ::: 103호(인계동),김민주
41115-2024-00046,라인공인중개사사무소,경기도 수원시 팔달구 아주로 17-23 101호(우만동),임희주
41115-2024-00045,다온부동산공인중개사사무소,경기도 수원시 팔달구 효원로249번길 18-17 ::: 101호(인계동),강희철
41115-2024-00044,동양파라곤공인중개사사무소,경기도 수원시 팔달구 권선로 751 103호(인계동),이지상
41115-2024-00043,수원정석부동산공인중개사사무소,경기도 수원시 팔달구 팔달문로130번길 69 ::: 503-132호(우만동),이명재
41115-2024-00042,예스공인중개사사무소,경기도 수원시 팔달구 향교로57번길 13 ::: 미래빌딩 103호(매산로2가),윤미영
41115-2024-00041,스마트공인중개사사무소,경기도 수원시 팔달구 수성로 92 ::: 농민회관 4층일부(화서동),김동하
41115-2024-00040,위드미공인중개사사무소,경기도 수원시 팔달구 팔달문로130번길 66 ::: 영경빌딩 202호(우만동),권구림
41115-2024-00039,센트럴부동산중개법인 주식회사,경기도 수원시 팔달구 매산로 56 3층 일부(매산로2가::: 대성빌딩),윤동욱
41115-2024-00038,꿀팁공인중개사사무소,경기도 수원시 팔달구 인계로124번길 27-10 ::: 엘리시아아이티타워 113호(인계동),김재욱
41115-2024-00037,더원부동산합동공인중개사사무소,경기도 수원시 팔달구 중부대로207번길 13 2층(우만동),전진원
41115-2024-00036,어스부동산중개사무소,경기도 수원시 팔달구 인계로124번길 19 ::: 601호(인계동),윤정민
41115-2024-00035,더원합동공인중개사사무소,경기도 수원시 팔달구 중부대로207번길 13 2층(우만동),이진우
41115-2024-00034,행궁다옴공인중개사사무소,경기도 수원시 팔달구 행궁로26번길 16 ::: 1층 (남창동),이선희
41115-2024-00033,신대박공인중개사사무소,경기도 수원시 팔달구 세지로 352 ::: 2층(지동),신중수
41115-2024-00030,로건부동산공인중개사사무소,경기도 수원시 팔달구 인계로94번길 21 ::: 1층(인계동),이경신
41115-2024-00029,휴먼스퀘어공인중개사사무소,경기도 수원시 팔달구 향교로3번길 10 2층 일부(매산로1가),이형진
41115-2024-00028,더원공인중개사사무소,경기도 수원시 팔달구 중부대로207번길 13 ::: 2층 일부(우만동),백경아
41115-2024-00027,화서공인중개사사무소,경기도 수원시 팔달구 덕영대로 695 ::: 화서프라자 105호(화서동),연경의
41115-2024-00026,코끼리부동산공인중개사사무소,경기도 수원시 팔달구 정조로 651 :::109호 (매교동::: 매교상가),주은수
41115-2024-00024,길잡이공인중개사사무소,경기도 수원시 팔달구 화산로 24 ::: 상가 106호(화서동),안지영
41115-2024-00023,길잡이합동공인중개사사무소,경기도 수원시 팔달구 화산로 24 ::: 상가 106호(화서동),양정원
41115-2024-00022,로얄공인중개사사무소,경기도 수원시 팔달구 효원로292번길 61 ::: 201호 일부(인계동),조용재
41115-2024-00020,로또공인중개사사무소,경기도 수원시 팔달구 갓매산로 23 ::: 101호(매산로2가),김법환
41115-2024-00019,오피앙부동산공인중개사사무소,경기도 수원시 팔달구 인계로 132 ::: 인계오피앙오피스텔 101호(인계동),이주해
41115-2024-00014,빈센트공인중개사사무소,경기도 수원시 팔달구 경수대로565번길 40 :::1층(인계동),성승희
41115-2024-00011,대박합동공인중개사사무소,경기도 수원시 팔달구 세지로 279 1층(지동),강선남
41115-2024-00010,태산공인중개사사무소,경기도 수원시 팔달구 장다리로 232 2층 (인계동),이혜영
41115-2024-00008,월드공인중개사사무소,경기도 수원시 팔달구 중부대로 53 101호(지동),박영숙
41115-2024-00004,(주)옥션케이부동산중개법인,경기도 수원시 팔달구 고화로14번길 1 4층 일부(매산로3가),한상언
41115-2024-00001,지음공인중개사사무소,경기도 수원시 팔달구 권선로741번길 21 ::: 102호(인계동),박경택
41115-2023-00125,부동산파트너합동공인중개사사무소,경기도 수원시 팔달구 장다리로 215 ::: 101호(인계동::: 서림빌딩),이진태
41115-2023-00124,웰빙공인중개사사무소,경기도 수원시 팔달구 장안로7번길 25 :::1층(화서동),김성배
41115-2023-00123,강들공인중개사사무소,경기도 수원시 팔달구 권선로741번길 8 ::: 1층 101호(인계동),조규남
41115-2023-00122,수원에이스합동공인중개사사무소,경기도 수원시 팔달구 경수대로428번길 31 ::: 104호(인계동),백영란
41115-2023-00120,이루다공인중개사사무소,경기도 수원시 팔달구 세지로 156 1층(인계동),박령서
41115-2023-00119,프라임합동공인중개사사무소,경기도 수원시 팔달구 권선로 739 벨로시티 207호,강미현
41115-2023-00116,정재부동산공인중개사사무소,경기도 수원시 팔달구 권광로348번길 24 :::102호(우만동),이수현
41115-2023-00114,김태중공인중개사사무소,경기도 수원시 팔달구 경수대로553번길 20 :::1층(인계동),김태중
41115-2023-00113,수원시청역파비오114공인중개사사무소,경기도 수원시 팔달구 효원로 278 파비오더씨타 판매시설 127호(인계동),이진영
41115-2023-00112,둥지부동산공인중개사사무소,경기도 수원시 팔달구 정조로 651 제1동 160호(매교동:::매교종합상가),최광재
41115-2023-00110,매교역별공인중개사사무소,경기도 수원시 팔달구 정조로 651 매교상가 제1동 132호(매교동),신지섭
41115-2023-00109,까치부동산공인중개사사무소,경기도 수원시 팔달구 고등로 15 근린생활시설5동 56호(고등동),최현욱
41115-2023-00108,에이스공인중개사사무소,경기도 수원시 팔달구 화양로35번길 9-2,고미현
41115-2023-00107,대한중앙공인중개사사무소,경기도 수원시 팔달구 팔달로 31 서영아너시티OWN::: 102호,김준곤
41115-2023-00106,로얄(031-225-4924)공인중개사사무소,경기도 수원시 팔달구 정조로 651 매교상가 108호,최성진
41115-2023-00105,홈앤공인중개사사무소,경기도 수원시 팔달구 효원로235번길 27 106호(인계동),박석종
41115-2023-00103,드라마시티공인중개사사무소,경기도 수원시 팔달구 경수대로466번길 52 107호(인계동),백은주
41115-2023-00102,주원공인중개사사무소,경기도 수원시 팔달구 매산로116번길 41,송은미
41115-2023-00101,바람직한공인중개사사무소,경기도 수원시 팔달구 장다리로 276 5층 502-F호(인계동),이현호
41115-2023-00099,더뉴부동산공인중개사사무소,경기도 수원시 팔달구 중부대로106번길 29 2층 203호(인계동),최호진
41115-2023-00096,에덴부동산중개사무소,경기도 수원시 팔달구 경수대로428번길 11 ::: 삼원빌딩 203-1호 일부(인계동),최재호
41115-2023-00094,레몬공인중개사사무소,경기도 수원시 팔달구 고등로 32 SJ타워 124호(고등동),임수지
41115-2023-00090,베스트합동공인중개사사무소,경기도 수원시 팔달구 수성로244번길 25 201동101호(화서동),최문환
41115-2023-00089,나이스부동산공인중개사사무소,경기도 수원시 팔달구 세지로152번길 3 (인계동),박진구
41115-2023-00087,우리마을공인중개사사무소,경기도 수원시 팔달구 팔달로 59 코압B/D B103호(고등동),명복순
41115-2023-00080,행복주는공인중개사사무소,경기도 수원시 팔달구 경수대로565번길 21 101호,이승언
41115-2023-00078,구해줘빌딩합동공인중개사사무소,경기도 수원시 팔달구 매산로 43 501호(매산로2가),문용길
41115-2023-00072,수원성중흥공인중개사사무소,경기도 수원시 팔달구 세지로 296 1층(지동),박미선
41115-2023-00070,유앤미공인중개사사무소,경기도 수원시 팔달구 정조로 735 해피니스 2층 207호(중동),이보경
41115-2023-00067,미스터홈즈부동산중개수원화서센터,경기도 수원시 팔달구 화양로 34 신우상가101호(화서동),김소현
41115-2023-00065,i(아이)공인중개사사무소,경기도 수원시 팔달구 세지로244번길 7 101호(인계동),신윤희
41115-2023-00063,타이밍공인중개사사무소,경기도 수원시 팔달구 동말로68번길 23 (화서동),김동율
41115-2023-00060,소유부동산합동공인중개사사무소,경기도 수원시 팔달구 효원로265번길 20 :::5층(인계동),김진철
41115-2023-00059,MBC합동공인중개사사무소,경기도 수원시 팔달구 권광로196번길 50 (인계동),김은영
41115-2023-00058,청춘합동공인중개사사무소,경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동),이주상
41115-2023-00057,THE엘리시아공인중개사사무소,경기도 수원시 팔달구 인계로124번길 27-10 ::: 509호(인계동),여승봉
41115-2023-00056,고래부동산공인중개사사무소,경기도 수원시 팔달구 경수대로496번길 11-23 2층,김민주
41115-2023-00055,행복공인중개사사무소,경기도 수원시 팔달구 정조로 651 110호(매교상가),정경희
41115-2023-00054,청춘공인중개사사무소,경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동),정대철
41115-2023-00050,팔달최고부동산공인중개사사무소,경기도 수원시 팔달구 세지로 160-1 (인계동),곽도원
41115-2023-00049,드림부동산중개사무소,경기도 수원시 팔달구 인계로 132 1014호(인계동),강영식
41115-2023-00046,오프로부동산공인중개사사무소,경기도 수원시 팔달구 권선로 739 :::207호 일부(인계동),오천택
41115-2023-00045,랜드탑부동산공인중개사사무소,경기도 수원시 팔달구 정조로 651 매교상가 제1동 104호(매교동),황순영
41115-2023-00042,기산부동산중개사무소,경기도 수원시 팔달구 장다리로322번길 1 ::: 기산오피스텔 101호(인계동),이희찬
41115-2023-00040,코스모공인중개사사무소,경기도 수원시 팔달구 장다리로 325 코스모골드 101호(인계동),김혜진
41115-2023-00036,타워공인중개사사무소,경기도 수원시 팔달구 인계로124번길 27-10 엘리시아아이티타워1017호(인계동),이미숙
41115-2023-00035,복덕방공인중개사사무소,경기도 수원시 팔달구 경수대로656번길 55-18 1층,류기범
41115-2023-00034,프라임공인중개사사무소,경기도 수원시 팔달구 권선로 739 벨로시티207호:::208호(인계동),임소희
41115-2023-00025,디자인공인중개사사무소,경기도 수원시 팔달구 정조로715번길 6 5호(매교동),우용제
41115-2023-00024,사계절하우스+부동산중개,경기도 수원시 팔달구 창룡문로 16-1 101호(지동),이영미
41115-2023-00023,오거리진공인중개사사무소,경기도 수원시 팔달구 동말로38번길 7 101호,석진우
41115-2023-00020,탐나는부동산공인중개사사무소,경기도 수원시 팔달구 인계로94번길 27-6 102호 (인계동),장다교
41115-2023-00019,열린공인중개사사무소,경기도 수원시 팔달구 팔달문로 69,강기호
41115-2023-00018,중앙공인중개사사무소,경기도 수원시 팔달구 경수대로692번길 45,육행선
41115-2023-00017,수원방다나와합동공인중개사사무소,경기도 수원시 팔달구 효원로235번길 46-2 202호,최민영
41115-2023-00015,예스합동공인중개사사무소,경기도 수원시 팔달구 장다리로 179 102호,곽희숙
41115-2023-00014,KUD부동산중개,경기도 수원시 팔달구 향교로3번길 21 101호,윤정수
41115-2023-00011,시민공인중개사사무소,경기도 수원시 팔달구 정조로715번길 52 (매교동),황점연
41115-2023-00001,영광부동산공인중개사사무소,경기도 수원시 팔달구 정조로 659 문화맨션 단지내상가 6호(매교동),박은경
41115-2023 -00004,현대공인중개사사무소,경기도 수원시 팔달구 동말로 19 (화서동),김현
41115-2022-00157,킹공인중개사사무소,경기도 수원시 팔달구 장다리로245번길 18-2 1층103호(인계동),진미애
41115-2022-00156,오거리합동공인중개사사무소,경기도 수원시 팔달구 동말로 57 (화서동),정성욱
41115-2022-00154,봄날공인중개사사무소,경기도 수원시 팔달구 정조로623번길 16-10 101호,한상우
41115-2022-00153,또또와공인중개사사무소,경기도 수원시 팔달구 정조로 902 (북수동),이익수
41115-2022-00149,사랑공인중개사사무소,경기도 수원시 팔달구 덕영대로697번길 7,윤태원
41115-2022-00147,매교역이룸공인중개사사무소,경기도 수원시 팔달구 정조로709번길 58,윤희경
41115-2022-00140,글로벌공인중개사사무소,경기도 수원시 팔달구 고화로13번길 8 1층,조향숙
41115-2022-00138,수원역더블유공인중개사사무소,경기도 수원시 팔달구 향교로1번길 8 위더스레지던스 102호,김노태
41115-2022-00136,미루공인중개사사무소,경기도 수원시 팔달구 권광로196번길 17-9 103호,김미연
41115-2022-00133,더베스트공인중개사사무소,경기도 수원시 팔달구 경수대로 424 3층,김혁주
41115-2022-00127,참존공인중개사사무소,경기도 수원시 팔달구 고화로14번길 1,문종숙
41115-2022-00124,매교역명품공인중개사사무소,경기도 수원시 팔달구 효원로93번길 34 2동109-2호,주영실
41115-2022-00119,팔방부동산중개,경기도 수원시 팔달구 인계로124번길 9 108호,강충효
41115-2022-00116,대운공인중개사사무소,경기도 수원시 팔달구 매산로 165-1 101호,정정안
41115-2022-00109,매교역다온퀸합동공인중개사사무소,경기도 수원시 팔달구 정조로 651 135호(매교동::: 매교종합상가),김해란
41115-2022-00103,마음이가는공인중개사사무소,경기도 수원시 팔달구 경수대로 602 창연빌딩1층(우만동),박현정
41115-2022-00101,믿음(월드정문)공인중개사사무소,경기도 수원시 팔달구 권광로 373 정문상가106호(우만동:::월드메르디앙),이연숙
41115-2022-00099,금강송공인중개사사무소,경기도 수원시 팔달구 인계로108번길 18 ::: 센트럴하임 105호(인계동),박태호
41115-2022-00098,TMI공인중개사사무소,경기도 수원시 팔달구 권광로 146 1층 102-1호(인계동),박경희
41115-2022-00096,힘찬공인중개사사무소,경기도 수원시 팔달구 정조로715번길 67 1층 3호(매교동),김미영
41115-2022-00094,캐슬합동공인중개사사무소,경기도 수원시 팔달구 권광로 184 캐슬타워상가 113호(인계동),양남진
41115-2022-00093,세종공인중개사사무소,경기도 수원시 팔달구 권광로276번길 4 선우빌딩102호(인계동),배지원
41115-2022-00091,우리합동공인중개사사무소,경기도 수원시 팔달구 갓매산로25번길 58 1층(매산로2가),유재숙
41115-2022-00089,진우공인중개사사무소,경기도 수원시 팔달구 팔달문로 83 110호(지동:::진우빌라트),엄혜진
41115-2022-00088,로컬부동산공인중개사사무소,경기도 수원시 팔달구 인계로 104 2층(인계동::: 재정빌딩),김민섭
41115-2022-00086,수원종로공인중개사사무소,경기도 수원시 팔달구 정조로832번길 9 (북수동),곽병국
41115-2022-00082,퍼스트부동산합동공인중개사사무소,경기도 수원시 팔달구 장다리로233번길 20-24,황인수
41115-2022-00078,대지공인중개사사무소,경기도 수원시 팔달구 세지로 170 1층 101호,이나경
41115-2022-00074,해오름’부동산중개,경기도 수원시 팔달구 동말로26번길 9-18,박정미
41115-2022-00073,로컬공인중개사사무소,경기도 수원시 팔달구 인계로 104 2층(인계동),조경호
41115-2022-00072,땡큐공인중개사사무소,경기도 수원시 팔달구 향교로 154,최철규
41115-2022-00064,매교황금알공인중개사사무소,경기도 수원시 팔달구 정조로 651 1동 122호(매교동),이은정
41115-2022-00060,매교역다온퀸부동산공인중개사사무소,경기도 수원시 팔달구 정조로 651 135호(매교동::: 매교종합상가),김인경
41115-2022-00051,최강부동산공인중개사사무소,경기도 수원시 팔달구 덕영대로697번길 21-7 정자프라자 제205호,강동호
41115-2022-00045,황금알공인중개사사무소,경기도 수원시 팔달구 정조로 651 1동 122호(매교동),김주옥
41115-2022-00043,센스공인중개사사무소,경기도 수원시 팔달구 효원로249번길 18-1 중문빌딩 401호,김태희
41115-2022-00042,매교역대박공인중개사사무소,경기도 수원시 팔달구 세지로174번길 8-3 101호,임석호
41115-2022-00041,안영부동산공인중개사사무소,경기도 수원시 팔달구 고매로20번길 2 1층,정회선
41115-2022-00027,구해줘빌딩1공인중개사사무소,경기도 수원시 팔달구 매산로 43 501호,김민수
41115-2022-00025,수원역전공인중개사사무소,경기도 수원시 팔달구 덕영대로895번길 7 (매산로1가),권수정
41115-2022-00018,버디공인중개사사무소,경기도 수원시 팔달구 장안로5번길 11-9 1층(화서동),남진호
41115-2022-00010,스마일OK공인중개사사무소,경기도 수원시 팔달구 정조로 685 1호,조춘정
41115-2022-00004,대륙공인중개사사무소,경기도 수원시 팔달구 향교로1번길 12,양신자
41115-2021-00156,팔팔부동산공인중개사사무소,경기도 수원시 팔달구 권선로741번길 26 106호,이신욱
41115-2021-00154,수원역상가전문공인중개사사무소,경기도 수원시 팔달구 갓매산로55번길 28 (매산로2가),임형준
41115-2021-00151,만복공인중개사사무소,경기도 수원시 팔달구 향교로 17 3층,김대영
41115-2021-00141,부자공인중개사사무소,경기도 수원시 팔달구 세지로306번길 6-2 1층 101호,이승현
41115-2021-00140,온양부동산공인중개사사무소,경기도 수원시 팔달구 갓매산로71번길 3,유재희
41115-2021-00139,한양공인중개사사무소,경기도 수원시 팔달구 중부대로223번길 69-3 1층(우만동),구자혜
41115-2021-00137,비바공인중개사사무소,경기도 수원시 팔달구 효원로307번길 47 3층 301-2호,김천호
41115-2021-00132,행복가득한공인중개사사무소,경기도 수원시 팔달구 경수대로565번길 21 101호(인계동::: 다원캐슬),김기민
41115-2021-00131,미소공인중개사사무소,경기도 수원시 팔달구 동말로4번길 9-5 101호,윤석준
41115-2021-00122,소유부동산공인중개사사무소,경기도 수원시 팔달구 효원로265번길 20 5층 501호(인계동),장은희
41115-2021-00117,원석부동산중개인사무소,경기도 수원시 팔달구 매산로 2-10 수원역전시장 1층 A동 38호(매산로1가),최승순
41115-2021-00112,역세권공인중개사사무소,경기도 수원시 팔달구 갓매산로55번길 28 (매산로2가),전호동
41115-2021-00111,홈즈공인중개사사무소,경기도 수원시 팔달구 효원로291번길 28 ::: 301호(인계동),한건희
41115-2021-00106,강신갑행정사공인중개사사무소,경기도 수원시 팔달구 권광로 159 수원프라자 601호,강신갑
41115-2021-00105,매교별공인중개사사무소,경기도 수원시 팔달구 정조로 651 매교종합상가 제1동 132호(매교상가),임미영
41115-2021-00100,우리집공인중개사사무소,경기도 수원시 팔달구 팔달로 167 1층 1호,김인수
41115-2021-00082,팔달삼성공인중개사사무소,경기도 수원시 팔달구 세지로174번길 4 1층,이인희
41115-2021-00077,별공인중개사사무소,경기도 수원시 팔달구 향교로1번길 22-19 (매산로1가),어민규
41115-2021-00068,연두공인중개사사무소,경기도 수원시 팔달구 갓매산로 32 101호,채기영
41115-2021-00066,OK공인중개사사무소,경기도 수원시 팔달구 효원로249번길 18-1 :::103호(인계동),김윤태
41115-2021-00065,수원부동산중개법인(주),경기도 수원시 팔달구 중부대로34번길 21 1층,라경수
41115-2021-00065,수원부동산중개법인(주),경기도 수원시 팔달구 중부대로34번길 21 1층,강동주
41115-2021-00056,이지스공인중개사사무소,경기도 수원시 팔달구 권광로207번길 23 1층,장태진
41115-2021-00055,행복가득한합동공인중개사사무소,경기도 수원시 팔달구 경수대로565번길 21 1층(인계동),이승민
41115-2021-00054,금탑공인중개사사무소,경기도 수원시 팔달구 동말로77번길 6 1층,김은정
41115-2021-00049,뉴행운공인중개사사무소,경기도 수원시 팔달구 덕영대로895번길 21 ::: 1층(매산로1가),안충기
41115-2021-00043,MJ부동산중개,경기도 수원시 팔달구 권광로207번길 39 ::: 304호(인계동),이민재
41115-2021-00041,우리공인중개사사무소,경기도 수원시 팔달구 경수대로642번길 45 101호,윤귀영
41115-2021-00040,좋은친구들공인중개사사무소,경기도 수원시 팔달구 정조로906번길 22-2 1층,강성민
41115-2020-00134,가교공인중개사사무소,경기도 수원시 팔달구 화서문로 49,김서연
41115-2020-00133,부동산119공인중개사사무소,경기도 수원시 팔달구 갓매산로71번길 20 MJ스톤타워 B102호,유종선
41115-2020-00126,가람공인중개사사무소,경기도 수원시 팔달구 중부대로60번길 18 201호 (인계동),박주숭
41115-2020-00116,야호공인중개사사무소,경기도 수원시 팔달구 매산로 125 4층 (교동),박승주
41115-2020-00112,두꺼비공인중개사사무소,경기도 수원시 팔달구 월드컵로311번길 22 (우만동),김은진
41115-2020-00107,중앙공인중개사사무소,경기도 수원시 팔달구 경수대로446번길 35 (인계동),윤숙
41115-2020-00103,인스타공인중개사사무소,경기도 수원시 팔달구 인계로94번길 8,김종철
41115-2020-00101,부동산랜드꽃뫼진흥공인중개사사무소,경기도 수원시 팔달구 화산로 57 상가 102호 :::103호,박경옥
41115-2020-00099,윌공인중개사사무소,경기도 수원시 팔달구 매산로28번길 23 101호,양예순
41115-2020-00095,영조공인중개사사무소,경기도 수원시 팔달구 권광로 204 107호,채정문
41115-2020-00081,박스부동산공인중개사사무소,경기도 수원시 팔달구 권광로187번길 10-3 6층,엄정환
41115-2020-00074,대신공인중개사사무소,경기도 수원시 팔달구 효원로 197 102호 (인계동),박시현
41115-2020-00072,미래합동공인중개사사무소,경기도 수원시 팔달구 권광로 246 상가 111호,이경희
41115-2020-00065,둥지공인중개사사무소,경기도 수원시 팔달구 경수대로642번길 29,홍사일
41115-2020-00058,예스공인중개사사무소,경기도 수원시 팔달구 중부대로223번길 26 107호 (우만동),유백선
41115-2020-00057,더드림공인중개사사무소,경기도 수원시 팔달구 고등로 72 1층,엄경숙
41115-2020-00050,대박공인중개사사무소,경기도 수원시 팔달구 고화로 16 1층(매산로3가),전혜빈
41115-2020-00047,모바일공인중개사사무소,경기도 수원시 팔달구 창룡대로210번길 13 종합상가동210호(우만동),전상민
41115-2020-00044,퍼스트부동산공인중개사사무소,경기도 수원시 팔달구 장다리로233번길 20-24 101호(인계동),양창운
41115-2020-00042,소담공인중개사사무소,경기도 수원시 팔달구 창룡대로150번길 55 104호(우만동),이지연
41115-2020-00039,미스터홈즈부동산중개수원시청센터,경기도 수원시 팔달구 인계로94번길 39-22 202호(인계동),안지현
41115-2020-00038,샤르망공인중개사사무소,경기도 수원시 팔달구 인계로166번길 48-21 119호(인계동 샤르망오피스텔),김준현
41115-2020-00037,금풍공인중개사사무소,경기도 수원시 팔달구 중부대로223번길 4 110-2호(우만동),진영화
41115-2020-00031,매교역집(031.236.6060)공인중개사사무소,경기도 수원시 팔달구 정조로 691-1 1층(매교동),박은희
41115-2020-00025,상업공인중개사사무소,경기도 수원시 팔달구 효원로265번길 36 (인계동),김재원
41115-2020-00013,정인부동산공인중개사사무소,경기도 수원시 팔달구 세지로174번길 4 1층일부(인계동),이미화
41115-2020-00006,도하공인중개사사무소,경기도 수원시 팔달구 세지로421번길 5,홍성조
41115-2020-00003,서연공인중개사사무소,경기도 수원시 팔달구 창룡대로 26 (남수동),김서연
41115-2019-00148,신사공인중개사사무소,경기도 수원시 팔달구 인계로 120 1층 103호(인계동:::스마트타워),홍경수
41115-2019-00139,주식회사부동산중개법인연,경기도 수원시 팔달구 매산로 143 1층(중동),강현경
41115-2019-00138,팔달대박공인중개사사무소,경기도 수원시 팔달구 고화로 16 (매산로3가),박경애
41115-2019-00123,매교역믿음공인중개사사무소,경기도 수원시 팔달구 세지로198번길 1,김민숙
41115-2019-00117,모아공인중개사사무소,경기도 수원시 팔달구 중부대로239번길 21-10 101호,서대현
41115-2019-00115,THE월드공인중개사사무소,경기도 수원시 팔달구 정조로 685 1층 좌측상가(매교동),김혜경
41115-2019-00105,지동행운공인중개사사무소,경기도 수원시 팔달구 팔달문로 83 :::진우빌라트 제1층 108호,고재경
41115-2019-00098,한마음공인중개사사무소,경기도 수원시 팔달구 세지로 411 104호,이명우
41115-2019-00096,세주공인중개사사무소,경기도 수원시 팔달구 인계로124번길 27-10 엘리시아IT타워1209호(인계동),박정일
41115-2019-00091,동인합동공인중개사사무소,경기도 수원시 팔달구 매산로 51 116호,장미숙
41115-2019-00089,행복드림공인중개사사무소,경기도 수원시 팔달구 동말로 32 1층상가서측1칸전부,최경운
41115-2019-00080,동행공인중개사사무소,경기도 수원시 팔달구 정조로 775-1 101호(팔달로3가),유종선
41115-2019-00078,산하공인중개사사무소,경기도 수원시 팔달구 고화로51번길 26 102호(고등동),박형석
41115-2019-00073,태양공인중개사사무소,경기도 수원시 팔달구 창룡대로150번길 66-2 1층:::좌측(우만동),이태영
41115-2019-00072,평택공인중개사사무소,경기도 수원시 팔달구 갓매산로25번길 8 1층 좌측 (매산로2가),조익환
